source;name;description;article;product_code;availability;image;url
nnz-ipc.ru;Маршрутизатор TN-4916-ETBN-12PoE-4GTXBP-WV-CT-T;Маршрутизатор ETBN с 16 портами Fast/Gigabit Ethernet;6158003;;;https://nnz-ipc.ru/images/cms/thumbs/8db34fcd7cb266ebf3ce89460d957d68fa13ceec/47c189bd92b011eeb91d00155d50c111_13cc6d21480a11efb91e00155d50c111_270_auto_jpg__80.jpg.webp;https://nnz-ipc.ru/catalogue/comm/ethernet/din_rail/tn-4916-etbn-12poe-4gtxbp-wv-ct-t/
nnz-ipc.ru;Маршрутизатор TN-4916-ETBN-4GTXBP-WV-CT-T;Маршрутизатор ETBN с 16 портами Fast/Gigabit Ethernet;6158005;;;https://nnz-ipc.ru/images/cms/thumbs/3c38f721a61dc38b7476edfd463ada82f5706c9e/7582314692b111eeb91d00155d50c111_1e9a9473480a11efb91e00155d50c111_270_auto_jpg__80.jpg.webp;https://nnz-ipc.ru/catalogue/comm/ethernet/din_rail/tn-4916-etbn-4gtxbp-wv-ct-t/
nnz-ipc.ru;Маршрутизатор TN-4916-ETBN-F-12PoE-4GTXBP-WV-CT-T;Маршрутизатор ETBN с 16 портами Fast/Gigabit Ethernet;6158010;;;https://nnz-ipc.ru/images/cms/thumbs/1f7f1979e4a3512849526e80292d73752ff23edf/731d82c9933711eeb91d00155d50c111_1e9a9474480a11efb91e00155d50c111_270_auto_jpg__80.jpg.webp;https://nnz-ipc.ru/catalogue/comm/ethernet/din_rail/tn-4916-etbn-f-12poe-4gtxbp-wv-ct-t/
nnz-ipc.ru;Маршрутизатор TN-4916-ETBN-F-4GTXBP-WV-CT-T;Маршрутизатор ETBN с 16 портами Fast/Gigabit Ethernet;6158011;;;https://nnz-ipc.ru/images/cms/thumbs/e3baacd35a85db94867600974f4838b0503c4ee9/3f175603933811eeb91d00155d50c111_288cbcf9480a11efb91e00155d50c111_270_auto_jpg__80.jpg.webp;https://nnz-ipc.ru/catalogue/comm/ethernet/din_rail/tn-4916-etbn-f-4gtxbp-wv-ct-t/
nnz-ipc.ru;Коммутатор TN-4516B-8G-CT-T;Управляемый коммутатор 2 уровня с 16 портами, включая 8 портов Fast Ethernet и 8 портов Gigabit Ethernet, c рабочим напряжением 24-110 В пост., рабочая температура -40 ~ +70 °C, с конформным покрытием, защита IP42;6162355;;;https://nnz-ipc.ru/images/cms/thumbs/5e2b39bcf9ac1046e2edac8fef71924da1ab02a4/2141238550ce11efb91e00155d50c111_ef3fab87b33011f0b92900155d50c111_270_auto_jpg__80.jpg.webp;https://nnz-ipc.ru/catalogue/comm/ethernet/din_rail/tn-4516b-8g-ct-t/
nnz-ipc.ru;Коммутатор TN-4516B-8P-4G-4GP-CT-T;Управляемый коммутатор 2 уровня с 16 портами, включая 8 портов Fast Ethernet c PoE, 4 порта Gigabit Ethernet с PoE, 4 порта Gigabit Ethernet, PoE бюджет коммутатора 150 Вт, рабочее напряжение 24-110 В пост., рабочая температура -40 ~ +70 °C, с конформным покрытием, защита IP42;6162356;;;https://nnz-ipc.ru/images/cms/thumbs/015802f806faf2725c1e010ffa4ad239e7f8e193/afe9c33a50d111efb91e00155d50c111_73ade4ccb33111f0b92900155d50c111_270_auto_jpg__80.jpg.webp;https://nnz-ipc.ru/catalogue/comm/ethernet/din_rail/tn-4516b-8p-4g-4gp-ct-t/
nnz-ipc.ru;Коммутатор TN-4516B-8P-4GP-4GBP-CT-T;Управляемый коммутатор 2 уровня с 16 портами, включая 8 портов Fast Ethernet c PoE, 4 порта Gigabit Ethernet с PoE, 4 порта Gigabit Ethernet с Bypass, PoE бюджет коммутатора 150 Вт, рабочее напряжение 24-110 В пост., рабочая температура -40 ~ +70 °C, с конформным покрытием, защита IP42;6162357;;;https://nnz-ipc.ru/images/cms/thumbs/87916ffebf4733dcca2f5c539824138b91f09ea1/50d337ad50d211efb91e00155d50c111_673fd5bdb33011f0b92900155d50c111_270_auto_jpg__80.jpg.webp;https://nnz-ipc.ru/catalogue/comm/ethernet/din_rail/tn-4516b-8p-4gp-4gbp-ct-t/
nnz-ipc.ru;Коммутатор TN-4516B-CT-T;Управляемый коммутатор 2 уровня с 16 портами Fast Ethernet, рабочее напряжение 24- 110 В пост., рабочая температура -40 ~ +70 °C, с конформным покрытием, защита IP42;6162359;;;https://nnz-ipc.ru/images/cms/thumbs/400c025c5f0adbae67734ba11d4625b5dfad0988/88bad8ba50d311efb91e00155d50c111_e4a895d47c0b11efb91f00155d50c111_270_auto_jpg__80.jpg.webp;https://nnz-ipc.ru/catalogue/comm/ethernet/din_rail/tn-4516b-ct-t/
nnz-ipc.ru;Коммутатор TN-4520B-12P-4G-4GP-CT-T;Управляемый коммутатор 2 уровня с 20 портами, включая 12 портов Fast Ethernet и 4 портов Gigabit Ethernet с PoE, 4 порта Gigabit Ethernet, PoE бюджет коммутатора 150 Вт, рабочее напряжение 24 -110 В пост., с конформным покрытием, защита IP42;6162360;;;https://nnz-ipc.ru/images/cms/thumbs/ce6629b1de2390e08efc774089f601ec542b47ed/c83286d950d411efb91e00155d50c111_edb603a97c0b11efb91f00155d50c111_270_auto_jpg__80.jpg.webp;https://nnz-ipc.ru/catalogue/comm/ethernet/din_rail/tn-4520b-12p-4g-4gp-ct-t/
nnz-ipc.ru;Коммутатор TN-4520B-12P-4GP-4GBP-CT-T;Управляемый коммутатор 2 уровня с 20 портами, включая 12 портов Fast Ethernet и 4 портов Gigabit Ethernet с  PoE, 4 порта Gigabit Ethernet с Bypass, PoE бюджет коммутатора 150 Вт, рабочее напряжение 24- 110 В пост., с конформным покрытием, рабочая температура -40 ~ +70 °C, защита IP42;6162361;;;https://nnz-ipc.ru/images/cms/thumbs/aab7c7b0e50ff04848e4be0e1a0f83062517cc7c/4671ebc950d511efb91e00155d50c111_bc09d70ab33111f0b92900155d50c111_270_auto_jpg__80.jpg.webp;https://nnz-ipc.ru/catalogue/comm/ethernet/din_rail/tn-4520b-12p-4gp-4gbp-ct-t/
nnz-ipc.ru;Коммутатор EDS-405A-SS-SC-T (уценка);Причина уценки: Коммутатор восстановлен после небольшого ремонта. Комплект неполный. Упаковка не роднаяГарантийный срок уценённого модуля: 6 месяцев;6162410;;;https://nnz-ipc.ru/images/cms/thumbs/8368755f51087d045a1d8e8aa3730b1e9710e885/90b3144d534911efb91e00155d50c111_fc1b288c5a0011efb91e00155d50c111_270_auto_png__80.png.webp;https://nnz-ipc.ru/catalogue/comm/ethernet/managed/eds-405a-ss-sc-t_ucenka/
nnz-ipc.ru;Коммутатор EDS-405A-SS-SC (уценка1);Причина уценки: Коммутатор восстановлен после небольшого ремонта. Комплект неполный. Упаковка не роднаяГарантийный срок уценённого модуля: 6 месяцев;6162411;;;https://nnz-ipc.ru/images/cms/thumbs/8196f9c2bbd218eedd84f86b20dd3ef5aa50c71c/2f63c321534a11efb91e00155d50c111_c3e087145a0311efb91e00155d50c111_270_auto_png__80.png.webp;https://nnz-ipc.ru/catalogue/comm/ethernet/managed/eds-405a-ss-sc_ucenka1/
nnz-ipc.ru;Коммутатор EDS-405A-SS-SC (уценка2);Причина уценки: Коммутатор восстановлен после небольшого ремонта. Комплект неполный. Упаковка не роднаяГарантийный срок уценённого модуля: 6 месяцев;6162412;;;https://nnz-ipc.ru/images/cms/thumbs/4849944fa6a4d1e757a8fc069c51aafd84dd568e/9d1f87b6534a11efb91e00155d50c111_ea7e9d6c5a0311efb91e00155d50c111_270_auto_png__80.png.webp;https://nnz-ipc.ru/catalogue/comm/ethernet/managed/eds-405a-ss-sc_ucenka2/
nnz-ipc.ru;Коммутатор EDS-405A-SS-SC (уценка3);Причина уценки: Коммутатор восстановлен после небольшого ремонта. Комплект неполный. Упаковка не роднаяГарантийный срок уценённого модуля: 6 месяцев;6162413;;;https://nnz-ipc.ru/images/cms/thumbs/3b375935f6d719ea27241a4d7ad739b76ab9426d/baf3e24d534a11efb91e00155d50c111_1493475d5a0411efb91e00155d50c111_270_auto_png__80.png.webp;https://nnz-ipc.ru/catalogue/comm/ethernet/managed/eds-405a-ss-sc_ucenka3/
nnz-ipc.ru;Коммутатор EDS-510A-3SFP (уценка 1);Коммутатор 7 x 10/100BaseTX, 3 x 1000Base SFPПричина уценки: Коммутатор полностью рабочий, но был в использовании, поэтому есть следы эксплуатации - царапины, сколы (см. фото). Упаковка не родная.Гарантийный срок уценённого модуля: 6 месяцев;6162519;;;https://nnz-ipc.ru/images/cms/thumbs/acf792c5efad558003fe413e7537005d8756856b/5f4ca817596911efb91e00155d50c111_5f4ca81a596911efb91e00155d50c111_270_auto_jpg__80.jpg.webp;https://nnz-ipc.ru/catalogue/comm/ethernet/managed/eds-510a-3sfp_ucenka_1/
nnz-ipc.ru;Коммутатор EDS-510A-3SFP (уценка 2);Коммутатор 7 x 10/100BaseTX, 3 x 1000Base SFPПричина уценки: Коммутатор полностью рабочий, но был в использовании, поэтому есть следы эксплуатации -  царапины, сколы (см. фото). Упаковка не родная.Гарантийный срок уценённого модуля: 6 месяцев;6162520;;;https://nnz-ipc.ru/images/cms/thumbs/4dc8f4fa02de25c9b95609b04040af6e4c998a8f/fc40b3d8596911efb91e00155d50c111_fc40b3db596911efb91e00155d50c111_270_auto_jpg__80.jpg.webp;https://nnz-ipc.ru/catalogue/comm/ethernet/managed/eds-510a-3sfp_ucenka_2/
nnz-ipc.ru;Коммутатор EDS-510A-3SFP (уценка 3);Коммутатор 7 x 10/100BaseTX, 3 x 1000Base SFPПричина уценки: Коммутатор полностью рабочий, но был в использовании, поэтому есть следы эксплуатации -  царапины, сколы (см. фото). Упаковка не родная.Гарантийный срок уценённого модуля: 6 месяцев;6162521;;;https://nnz-ipc.ru/images/cms/thumbs/889f1f231ef129b2d739c17d63c8efb9de5d7d6e/44d194d3596a11efb91e00155d50c111_44d194d6596a11efb91e00155d50c111_270_auto_jpg__80.jpg.webp;https://nnz-ipc.ru/catalogue/comm/ethernet/managed/eds-510a-3sfp_ucenka_3/
nnz-ipc.ru;Коммутатор EDS-510A-3SFP (уценка 4);Коммутатор 7 x 10/100BaseTX, 3 x 1000Base SFPПричина уценки: Коммутатор полностью рабочий, но был в использовании, поэтому есть следы эксплуатации -  царапины, сколы (см. фото). Упаковка не родная.Гарантийный срок уценённого модуля: 6 месяцев;6162522;;;https://nnz-ipc.ru/images/cms/thumbs/1a0aab5618e856740cfa606ef180da40bc1c3f3e/9e6130d7596a11efb91e00155d50c111_9e6130da596a11efb91e00155d50c111_270_auto_jpg__80.jpg.webp;https://nnz-ipc.ru/catalogue/comm/ethernet/managed/eds-510a-3sfp_ucenka_4/
nnz-ipc.ru;Шасси коммутатора IKS-6728A-4GTXSFP-HV-HV-T (уценка 1);Шасси коммутатора - до 28 портов, 4 x 10/100/1000BaseTX/SFP (Combo), 2 источника питанияПричина уценки: Коммутатор полностью рабочий, но был в использовании, поэтому есть следы эксплуатации -  царапины, потёртости (см. фото). Упаковка не родная.Гарантийный срок уценённого модуля: 6 месяцев;6162527;;;https://nnz-ipc.ru/images/cms/thumbs/3a9fa55b0e9c269393535fb0478457379da5c21d/0d912f48598111efb91e00155d50c111_0d912f4a598111efb91e00155d50c111_270_auto_jpg__80.jpg.webp;https://nnz-ipc.ru/catalogue/comm/ethernet/rackmount/iks-6728a-4gtxsfp-hv-hv-t_ucenka_1/
nnz-ipc.ru;Коммутатор EDS-510A-3SFP (уценка 5);Коммутатор 7 x 10/100BaseTX, 3 x 1000Base SFPПричина уценки: Коммутатор был в использовании, поэтому есть следы эксплуатации - небольшие потёртости и царапины (см. фото). Упаковка заводская, но от другого модуля.Гарантийный срок уценённого модуля: 6 месяцев;6162553;;;https://nnz-ipc.ru/images/cms/thumbs/3bd0f77b5029563da2123999f827a33b617b7131/4d2f2f9d5a2211efb91e00155d50c111_4d2f2fa05a2211efb91e00155d50c111_270_auto_jpg__80.jpg.webp;https://nnz-ipc.ru/catalogue/comm/ethernet/managed/eds-510a-3sfp_ucenka_5/
nnz-ipc.ru;Коммутатор EDS-510A-1GT2SFP-T (уценка 1);Коммутатор 7 x 10/100BaseTX, 1 x 10/100/1000BaseTX, 2 x 1000Base SFPПричина уценки: Коммутатор полностью рабочий, но был в использовании, поэтому имеет следы эксплуатации - царапины, потёртости (см. фото). Упаковка не родная.Гарантийный срок уценённого модуля: 6 месяцев;6162615;;;https://nnz-ipc.ru/images/cms/thumbs/21a71bfcd6f0b8f4c6f2d48a84bae9872117e082/1a74aca95e4311efb91f00155d50c111_1a74acac5e4311efb91f00155d50c111_270_auto_jpg__80.jpg.webp;https://nnz-ipc.ru/catalogue/comm/ethernet/managed/eds-510a-1gt2sfp-t_ucenka_1/
nnz-ipc.ru;Коммутатор EDS-510A-1GT2SFP-T (уценка 2);Коммутатор 7 x 10/100BaseTX, 1 x 10/100/1000BaseTX, 2 x 1000Base SFPПричина уценки: Коммутатор полностью рабочий, но был в использовании, поэтому имеет следы эксплуатации - царапины, потёртости (см. фото). Упаковка не родная.Гарантийный срок уценённого модуля: 6 месяцев;6162616;;;https://nnz-ipc.ru/images/cms/thumbs/2ae37496c9f0a5a59178026a00b75c71f4c80a02/effd89435e4311efb91f00155d50c111_effd89465e4311efb91f00155d50c111_270_auto_jpg__80.jpg.webp;https://nnz-ipc.ru/catalogue/comm/ethernet/managed/eds-510a-1gt2sfp-t_ucenka_2/
nnz-ipc.ru;Коммутатор EDS-510A-1GT2SFP-T (уценка 3);Коммутатор 7 x 10/100BaseTX, 1 x 10/100/1000BaseTX, 2 x 1000Base SFPПричина уценки: Коммутатор полностью рабочий, но был в использовании, поэтому имеет следы эксплуатации - царапины, потёртости (см. фото). Упаковка не родная.Гарантийный срок уценённого модуля: 6 месяцев;6162617;;;https://nnz-ipc.ru/images/cms/thumbs/d118532d8b0c04145feaebecfa70fd73db6fc872/6e529e495e4411efb91f00155d50c111_6e529e4c5e4411efb91f00155d50c111_270_auto_jpg__80.jpg.webp;https://nnz-ipc.ru/catalogue/comm/ethernet/managed/eds-510a-1gt2sfp-t_ucenka_3/
nnz-ipc.ru;Коммутатор EDS-510A-1GT2SFP-T (уценка 4);Коммутатор 7 x 10/100BaseTX, 1 x 10/100/1000BaseTX, 2 x 1000Base SFPПричина уценки: Коммутатор полностью рабочий, но был в использовании, поэтому имеет следы эксплуатации - царапины, потёртости (см. фото). Упаковка фирменная, но с другим серийным номером.Гарантийный срок уценённого модуля: 6 месяцев;6162618;;;https://nnz-ipc.ru/images/cms/thumbs/afbc37c1a5b27777026086aeec6a0eac1383edcc/d7edce8a5e4411efb91f00155d50c111_d7edce8d5e4411efb91f00155d50c111_270_auto_jpg__80.jpg.webp;https://nnz-ipc.ru/catalogue/comm/ethernet/managed/eds-510a-1gt2sfp-t_ucenka_4/
nnz-ipc.ru;Коммутатор EDS-510A-1GT2SFP-T (уценка 5);Коммутатор 7 x 10/100BaseTX, 1 x 10/100/1000BaseTX, 2 x 1000Base SFPПричина уценки: Коммутатор полностью рабочий, но был в использовании, поэтому имеет следы эксплуатации - царапины, потёртости (см. фото). Упаковка фирменная, но с другим серийным номером.Гарантийный срок уценённого модуля: 6 месяцев;6162619;;;https://nnz-ipc.ru/images/cms/thumbs/0e763d82d2adac8b6acd818b2ff6fcf2d247c4af/202e46a35e4511efb91f00155d50c111_202e46a65e4511efb91f00155d50c111_270_auto_jpg__80.jpg.webp;https://nnz-ipc.ru/catalogue/comm/ethernet/managed/eds-510a-1gt2sfp-t_ucenka_5/
nnz-ipc.ru;Коммутатор EDS-510A-1GT2SFP-T (уценка 6);Коммутатор 7 x 10/100BaseTX, 1 x 10/100/1000BaseTX, 2 x 1000Base SFPПричина уценки: Коммутатор полностью рабочий, но был в использовании, поэтому имеет следы эксплуатации - царапины, потёртости (см. фото). Упаковка фирменная, но с другим серийным номером.Гарантийный срок уценённого модуля: 6 месяцев;6162620;;;https://nnz-ipc.ru/images/cms/thumbs/0902e4e07bea28726a39aa97f02641b969513b20/5e366efb5e4511efb91f00155d50c111_5e366efe5e4511efb91f00155d50c111_270_auto_jpg__80.jpg.webp;https://nnz-ipc.ru/catalogue/comm/ethernet/managed/eds-510a-1gt2sfp-t_ucenka_6/
nnz-ipc.ru;Коммутатор EDS-510A-3SFP-T (уценка 1);Коммутатор 7 x 10/100BaseTX, 3 x 1000Base SFPПричина уценки: Коммутатор полностью рабочий, но был в использовании, поэтому имеет следы эксплуатации - царапины, потёртости (см. фото). Упаковка фирменная, но с другим серийным номером.Гарантийный срок уценённого модуля: 6 месяцев;6162621;;;https://nnz-ipc.ru/images/cms/thumbs/15010124671b56fbe859973f8800e60ac489015e/2aa457e95e4611efb91f00155d50c111_2aa457ec5e4611efb91f00155d50c111_270_auto_jpg__80.jpg.webp;https://nnz-ipc.ru/catalogue/comm/ethernet/managed/eds-510a-3sfp-t_ucenka_1/
nnz-ipc.ru;Коммутатор EDS-510A-3SFP-T (уценка 2);Коммутатор 7 x 10/100BaseTX, 3 x 1000Base SFPПричина уценки: Коммутатор полностью рабочий, но был в использовании, поэтому имеет следы эксплуатации - царапины, потёртости (см. фото). Упаковка не родная.Гарантийный срок уценённого модуля: 6 месяцев;6162622;;;https://nnz-ipc.ru/images/cms/thumbs/8368755f51087d045a1d8e8aa3730b1e9710e885/909616775e4611efb91f00155d50c111_9096167a5e4611efb91f00155d50c111_270_auto_jpg__80.jpg.webp;https://nnz-ipc.ru/catalogue/comm/ethernet/managed/eds-510a-3sfp-t_ucenka_2/
nnz-ipc.ru;Коммутатор EDS-510A-3SFP-T (уценка 3);Коммутатор 7 x 10/100BaseTX, 3 x 1000Base SFPПричина уценки: Коммутатор полностью рабочий, но был в использовании, поэтому имеет следы эксплуатации - царапины, потёртости (см. фото). Упаковка не родная.Гарантийный срок уценённого модуля: 6 месяцев;6162623;;;https://nnz-ipc.ru/images/cms/thumbs/b8129c7d0c08674a8d00c98c17473f40bbafdacc/f8c7d5695e4611efb91f00155d50c111_f8c7d56c5e4611efb91f00155d50c111_270_auto_jpg__80.jpg.webp;https://nnz-ipc.ru/catalogue/comm/ethernet/managed/eds-510a-3sfp-t_ucenka_3/
nnz-ipc.ru;Коммутатор EDS-510A-3SFP-T (уценка 4);Коммутатор 7 x 10/100BaseTX, 3 x 1000Base SFPПричина уценки: Коммутатор полностью рабочий, но был в использовании, поэтому имеет следы эксплуатации - царапины, потёртости (см. фото). Упаковка не родная.Гарантийный срок уценённого модуля: 6 месяцев;6162624;;;https://nnz-ipc.ru/images/cms/thumbs/5c6af9273c55cb8edfea15ce4c67ff944ce93064/bd00d5775e4711efb91f00155d50c111_bd00d57a5e4711efb91f00155d50c111_270_auto_jpg__80.jpg.webp;https://nnz-ipc.ru/catalogue/comm/ethernet/managed/eds-510a-3sfp-t_ucenka_4/
nnz-ipc.ru;Коммутатор EDS-510A-3SFP-T (уценка 5);Коммутатор 7 x 10/100BaseTX, 3 x 1000Base SFPПричина уценки: Коммутатор полностью рабочий, но был в использовании, поэтому имеет следы эксплуатации - царапины, потёртости (см. фото). Упаковка не родная.Гарантийный срок уценённого модуля: 6 месяцев;6162625;;;https://nnz-ipc.ru/images/cms/thumbs/3a9fa55b0e9c269393535fb0478457379da5c21d/0d46c9d45e4811efb91f00155d50c111_0d46c9d75e4811efb91f00155d50c111_270_auto_jpg__80.jpg.webp;https://nnz-ipc.ru/catalogue/comm/ethernet/managed/eds-510a-3sfp-t_ucenka_5/
nnz-ipc.ru;Коммутатор EDS-510A-3SFP-T (уценка 6);Коммутатор 7 x 10/100BaseTX, 3 x 1000Base SFPПричина уценки: Коммутатор полностью рабочий, но был в использовании, поэтому имеет следы эксплуатации - скол, много царапин, потёртости (см. фото). Упаковка не родная.Гарантийный срок уценённого модуля: 6 месяцев;6162626;;;https://nnz-ipc.ru/images/cms/thumbs/f769d2a68d1bdbe1df1b5860d5b44b2901e59f16/5289e0a65e4811efb91f00155d50c111_5289e0a95e4811efb91f00155d50c111_270_auto_jpg__80.jpg.webp;https://nnz-ipc.ru/catalogue/comm/ethernet/managed/eds-510a-3sfp-t_ucenka_6/
nnz-ipc.ru;Коммутатор EDS-510A-3SFP-T (уценка 7);Коммутатор 7 x 10/100BaseTX, 3 x 1000Base SFPПричина уценки: Коммутатор полностью рабочий, но был в использовании, поэтому имеет следы эксплуатации - посторонняя надпись, царапины, потёртости (см. фото). Упаковка не родная.Гарантийный срок уценённого модуля: 6 месяцев;6162627;;;https://nnz-ipc.ru/images/cms/thumbs/c56d7efee8329be84378ad43ee78063a425519a7/a2f977965e4811efb91f00155d50c111_a2f977995e4811efb91f00155d50c111_270_auto_jpg__80.jpg.webp;https://nnz-ipc.ru/catalogue/comm/ethernet/managed/eds-510a-3sfp-t_ucenka_7/
nnz-ipc.ru;Коммутатор EDS-510A-3SFP-T (уценка 8);Коммутатор 7 x 10/100BaseTX, 3 x 1000Base SFPПричина уценки: Коммутатор полностью рабочий, но был в использовании, поэтому имеет следы эксплуатации - царапины, потёртости (см. фото). Упаковка не родная.Гарантийный срок уценённого модуля: 6 месяцев;6162628;;;https://nnz-ipc.ru/images/cms/thumbs/c59f725095f798c29da0819fadc2a492f20de14d/ea6144e85e4811efb91f00155d50c111_ea6144eb5e4811efb91f00155d50c111_270_auto_jpg__80.jpg.webp;https://nnz-ipc.ru/catalogue/comm/ethernet/managed/eds-510a-3sfp-t_ucenka_8/
nnz-ipc.ru;Коммутатор EDS-510A-3SFP-T (уценка 9);Коммутатор 7 x 10/100BaseTX, 3 x 1000Base SFPПричина уценки: Коммутатор полностью рабочий, но был в использовании, поэтому имеет следы эксплуатации - посторонняя надопись, царапины, потёртости (см. фото). Упаковка не родная.Гарантийный срок уценённого модуля: 6 месяцев;6162629;;;https://nnz-ipc.ru/images/cms/thumbs/8b8c87fa42045bc957d10d8354ef45d6f77d54ad/34ead4bb5e4911efb91f00155d50c111_34ead4be5e4911efb91f00155d50c111_270_auto_jpg__80.jpg.webp;https://nnz-ipc.ru/catalogue/comm/ethernet/managed/eds-510a-3sfp-t_ucenka_9/
nnz-ipc.ru;Коммутатор EDS-510A-3SFP-T (уценка 10);Коммутатор 7 x 10/100BaseTX, 3 x 1000Base SFPПричина уценки: Коммутатор полностью рабочий, но был в использовании, поэтому имеет следы эксплуатации - оплавлена лицевая панель, царапины, потёртости (см. фото). Упаковка не родная.Гарантийный срок уценённого модуля: 6 месяцев;6162630;;;https://nnz-ipc.ru/images/cms/thumbs/9f665e331134f8f06245d8f45bb73b18395e552a/a11b18ee5e4911efb91f00155d50c111_a11b18f15e4911efb91f00155d50c111_270_auto_jpg__80.jpg.webp;https://nnz-ipc.ru/catalogue/comm/ethernet/managed/eds-510a-3sfp-t_ucenka_10/
nnz-ipc.ru;Коммутатор EDS-510A-3SFP-T (уценка 11);Коммутатор 7 x 10/100BaseTX, 3 x 1000Base SFPПричина уценки: Коммутатор полностью рабочий, но был в использовании, поэтому имеет следы эксплуатации - царапины, потёртости (см. фото). Упаковка не родная.Гарантийный срок уценённого модуля: 6 месяцев;6162631;;;https://nnz-ipc.ru/images/cms/thumbs/46c16889c7d4d8641f1816b5b34f456e2f99bc1e/f124c45c5e4911efb91f00155d50c111_f124c45f5e4911efb91f00155d50c111_270_auto_jpg__80.jpg.webp;https://nnz-ipc.ru/catalogue/comm/ethernet/managed/eds-510a-3sfp-t_ucenka_11/
nnz-ipc.ru;Коммутатор EDS-510A-3SFP-T (уценка 12);Коммутатор 7 x 10/100BaseTX, 3 x 1000Base SFPПричина уценки: Коммутатор полностью рабочий, но был в использовании, поэтому имеет следы эксплуатации - посторонняя надпись, царапины, потёртости (см. фото). Упаковка не родная.Гарантийный срок уценённого модуля: 6 месяцев;6162632;;;https://nnz-ipc.ru/images/cms/thumbs/a243436f86e701c0e131ef0a14a0d98fef11c068/3e4938d65e4a11efb91f00155d50c111_3e4938d95e4a11efb91f00155d50c111_270_auto_jpg__80.jpg.webp;https://nnz-ipc.ru/catalogue/comm/ethernet/managed/eds-510a-3sfp-t_ucenka_12/
nnz-ipc.ru;Коммутатор EDS-510A-3SFP-T (уценка 13);Коммутатор 7 x 10/100BaseTX, 3 x 1000Base SFPПричина уценки: Коммутатор полностью рабочий, но был в использовании, поэтому имеет следы эксплуатации - скол, царапины, потёртости (см. фото). Упаковка не родная.Гарантийный срок уценённого модуля: 6 месяцев;6162633;;;https://nnz-ipc.ru/images/cms/thumbs/cb8b4ebbc10caffb00a79713ddbcc2b842a877c5/9c0b3c225e4a11efb91f00155d50c111_9c0b3c255e4a11efb91f00155d50c111_270_auto_jpg__80.jpg.webp;https://nnz-ipc.ru/catalogue/comm/ethernet/managed/eds-510a-3sfp-t_ucenka_13/
nnz-ipc.ru;Коммутатор EDS-510A-3SFP-T (уценка 14);Коммутатор 7 x 10/100BaseTX, 3 x 1000Base SFPПричина уценки: Коммутатор полностью рабочий, но был в использовании, поэтому имеет следы эксплуатации - загрязнение на лицевой панели, царапины (см. фото). Упаковка не родная.Гарантийный срок уценённого модуля: 6 месяцев;6162634;;;https://nnz-ipc.ru/images/cms/thumbs/7d9eef79136854cbdacebbcb6b7d70ae9cbba1ec/1c25e9fd5e4b11efb91f00155d50c111_1c25ea005e4b11efb91f00155d50c111_270_auto_jpg__80.jpg.webp;https://nnz-ipc.ru/catalogue/comm/ethernet/managed/eds-510a-3sfp-t_ucenka_14/
nnz-ipc.ru;Коммутатор EDS-205 (уценка 1);Коммутатор 5 x 10/100BaseTX;6162750;;;https://nnz-ipc.ru/images/cms/thumbs/15a45bd5b061c66835f6d9fa5924d6a34a7caffb/2725c093655711efb91f00155d50c111_2725c095655711efb91f00155d50c111_270_auto_jpg__80.jpg.webp;https://nnz-ipc.ru/catalogue/comm/ethernet/unmanaged/eds-205_ucenka_1/
nnz-ipc.ru;Коммутатор EDS-205 (уценка 2);Коммутатор 5 x 10/100BaseTX;6162751;;;https://nnz-ipc.ru/images/cms/thumbs/21a71bfcd6f0b8f4c6f2d48a84bae9872117e082/1a06d604655811efb91f00155d50c111_1a06d606655811efb91f00155d50c111_270_auto_jpg__80.jpg.webp;https://nnz-ipc.ru/catalogue/comm/ethernet/unmanaged/eds-205_ucenka_2/
nnz-ipc.ru;Коммутатор EDS-205 (уценка 3);Коммутатор 5 x 10/100BaseTX;6162752;;;https://nnz-ipc.ru/images/cms/thumbs/6dc01ff5904d4ec160b966282d256effc7c7db5f/4efef921655811efb91f00155d50c111_4efef923655811efb91f00155d50c111_270_auto_jpg__80.jpg.webp;https://nnz-ipc.ru/catalogue/comm/ethernet/unmanaged/eds-205_ucenka_3/
nnz-ipc.ru;Коммутатор EDS-205 (уценка 4);Коммутатор 5 x 10/100BaseTX;6162753;;;https://nnz-ipc.ru/images/cms/thumbs/57ac75f57f4eb21e826e4bdd253c9beac47b7358/81c2fc1e655811efb91f00155d50c111_81c2fc20655811efb91f00155d50c111_270_auto_jpg__80.jpg.webp;https://nnz-ipc.ru/catalogue/comm/ethernet/unmanaged/eds-205_ucenka_4/
nnz-ipc.ru;Коммутатор EDS-205 (уценка 5);Коммутатор 5 x 10/100BaseTX;6162754;;;https://nnz-ipc.ru/images/cms/thumbs/774cdc67545fe1774da0504ece7467b56bb2e0f4/df68356e655811efb91f00155d50c111_df683570655811efb91f00155d50c111_270_auto_jpg__80.jpg.webp;https://nnz-ipc.ru/catalogue/comm/ethernet/unmanaged/eds-205_ucenka_5/
nnz-ipc.ru;Коммутатор EDS-205 (уценка 6);Коммутатор 5 x 10/100BaseTX;6162755;;;https://nnz-ipc.ru/images/cms/thumbs/3400cdd698c5d1541db189efc60ccec555fb51f2/13e51d1a655911efb91f00155d50c111_13e51d1c655911efb91f00155d50c111_270_auto_jpg__80.jpg.webp;https://nnz-ipc.ru/catalogue/comm/ethernet/unmanaged/eds-205_ucenka_6/
