name;article;product_code;availability;image
ASDBCAPW0303 - Моторный кабель 3 м (мотор UVW с тормозом) для двигателя с фланцем 86 мм и меньше;ASDBCAPW0303;;Под заказ;https://intelka-shop.ru/proizvoditeli/delta/?section=19#
ASDBCAPW0205 - Моторный кабель 5 м ( мотор UVW) для двигателя с фланцем 86 мм и меньше;ASDBCAPW0205;;Под заказ;https://intelka-shop.ru/proizvoditeli/delta/?section=19#
ASD-CAPW5403 Моторный кабель 3 м (мотор UVW) для двигателя с фланцем 86 мм и меньше, для сервопривод;ASD-CAPW5403;;Под заказ;https://intelka-shop.ru/proizvoditeli/delta/?section=19#
ASDBCAPW0100 - Моторный кабель 0 м ( мотор UVW с тормозом) для двигателя с фланцем 86 мм и меньше;ASDBCAPW0100;;Под заказ;https://intelka-shop.ru/proizvoditeli/delta/?section=19#
ASDBCAPW0000 - Моторный кабель 0 м ( мотор UVW) для двигателя с фланцем 86 мм и меньше;ASDBCAPW0000;;Под заказ;https://intelka-shop.ru/proizvoditeli/delta/?section=19#
"MSL228-18C12EDRF31 Синхронный серводвигатель 3х380В, 120кВт, высота оси 228 мм; 1800 об/мин; резольв";MSL228-18C12EDRF31;;Под заказ;https://intelka-shop.ru/proizvoditeli/delta/?section=19#
"MSL228-18C90DDRF31 Синхронный серводвигатель 3х380В, 90кВт, высота оси 228 мм; 1800 об/мин; резольве";MSL228-18C90DDRF31;;Под заказ;https://intelka-shop.ru/proizvoditeli/delta/?section=19#
"MSL160-18C75DDRF31 - Синхронный серводвигатель 3х380 В, 75 кВт, высота оси 160 мм; 1800 об/мин";MSL160-18C75DDRF31;;Под заказ;https://intelka-shop.ru/proizvoditeli/delta/?section=19#
"MSL160-15C55DDRF31 Синхронный серводвигатель 3х380В, 55кВт, высота оси 160 мм; 1500 об/мин; резольве";MSL160-15C55DDRF31;;Под заказ;https://intelka-shop.ru/proizvoditeli/delta/?section=19#
"MSL160-15C37DDRF31 Синхронный серводвигатель 3х380В, 37кВт, высота оси 160 мм; 1500 об/мин; резольве";MSL160-15C37DDRF31;;Под заказ;https://intelka-shop.ru/proizvoditeli/delta/?section=19#
"MSL160-15C30DDRF31 - Синхронный серводвигатель 3х380 В, 30 кВт, высота оси 160 мм; 1500 об/мин";MSL160-15C30DDRF31;;Под заказ;https://intelka-shop.ru/proizvoditeli/delta/?section=19#
"MSL160-15C22DDRF31 - Синхронный серводвигатель 3х380 В, 22 кВт, высота оси 160 мм; 1500 об/мин";MSL160-15C22DDRF31;;Под заказ;https://intelka-shop.ru/proizvoditeli/delta/?section=19#
"MSL160-15C18DDRF31 - Синхронный серводвигатель 3х380 В, 18.5 кВт, высота оси 160 мм; 1500 об/мин";MSL160-15C18DDRF31;;Под заказ;https://intelka-shop.ru/proizvoditeli/delta/?section=19#
"MSL160-15C15DDRF31 - Синхронный серводвигатель 3х380 В, 15 кВт, высота оси 160 мм; 1500 об/мин";MSL160-15C15DDRF31;;Под заказ;https://intelka-shop.ru/proizvoditeli/delta/?section=19#
"MSL124-15C11DDRF31 - Синхронный серводвигатель 3х380 В, 11 кВт, высота оси 124 мм; 1500 об/мин";MSL124-15C11DDRF31;;Под заказ;https://intelka-shop.ru/proizvoditeli/delta/?section=19#
"MSL124-15C75CDRF31 Синхронный серводвигатель 3х380В, 7.5кВт, высота оси 124 мм; 1500 об/мин; резольв";MSL124-15C75CDRF31;;Под заказ;https://intelka-shop.ru/proizvoditeli/delta/?section=19#
"MSL124-15C55CDRF31 Синхронный серводвигатель 3х380В, 5.5кВт, высота оси 124 мм; 1500 об/мин; резольв";MSL124-15C55CDRF31;;Под заказ;https://intelka-shop.ru/proizvoditeli/delta/?section=19#
ASD-A2-7543-E - Блок управления 7.5кВт 3x400В, EtherCAT, порт дискретных входов, USB;ASD-A2-7543-E;;Под заказ;https://intelka-shop.ru/proizvoditeli/delta/?section=19#
ASD-A2-5543-E - Блок управления 5.5кВт 3x400В, EtherCAT, порт дискретных входов, USB;ASD-A2-5543-E;;Под заказ;https://intelka-shop.ru/proizvoditeli/delta/?section=19#
ASD-A2-4543-E - Блок управления 4.5кВт 3x400В, EtherCAT, порт дискретных входов, USB;ASD-A2-4543-E;;Под заказ;https://intelka-shop.ru/proizvoditeli/delta/?section=19#
ASD-A2-3043-E - Блок управления 3.0кВт 3x400В, EtherCAT, порт дискретных входов, USB;ASD-A2-3043-E;;Под заказ;https://intelka-shop.ru/proizvoditeli/delta/?section=19#
ASD-A2-2043-E - Блок управления 2.2кВт 3x400В, EtherCAT, порт дискретных входов, USB;ASD-A2-2043-E;;Под заказ;https://intelka-shop.ru/proizvoditeli/delta/?section=19#
ASD-A2-1543-E - Блок управления 1.5кВт 3x400В, EtherCAT, порт дискретных входов, USB;ASD-A2-1543-E;;Под заказ;https://intelka-shop.ru/proizvoditeli/delta/?section=19#
ASD-A2-1043-E - Блок управления 1.0кВт 3x400В, EtherCAT, порт дискретных входов, USB;ASD-A2-1043-E;;Под заказ;https://intelka-shop.ru/proizvoditeli/delta/?section=19#
ASD-A2-0743-E Блок управления 0.75кВт 3x400В, EtherCAT, порт дискретных входов, USB;ASD-A2-0743-E;;Под заказ;https://intelka-shop.ru/proizvoditeli/delta/?section=19#
ASD-A2-0443-E Блок управления 0.4кВт 3x400В, EtherCAT, порт дискретных входов, USB;ASD-A2-0443-E;;Под заказ;https://intelka-shop.ru/proizvoditeli/delta/?section=19#
ASD-A2-1521-E - Блок управления 1.5кВт 1x220В, EtherCAT, порт дискретных входов, USB;ASD-A2-1521-E;;Под заказ;https://intelka-shop.ru/proizvoditeli/delta/?section=19#
ASD-A2-1021-E - Блок управления 1.0кВт 1x220В, EtherCAT, порт дискретных входов, USB;ASD-A2-1021-E;;Под заказ;https://intelka-shop.ru/proizvoditeli/delta/?section=19#
ASD-A2-0721-E - Блок управления 0.75кВт 1x220В, EtherCAT, порт дискретных входов, USB;ASD-A2-0721-E;;Под заказ;https://intelka-shop.ru/proizvoditeli/delta/?section=19#
ASD-A2-0421-E - Блок управления 0.4кВт 1x220В, EtherCAT, порт дискретных входов, USB;ASD-A2-0421-E;;Под заказ;https://intelka-shop.ru/proizvoditeli/delta/?section=19#
ASD-A2-0221-E - Блок управления 0.2кВт 1x220В, EtherCAT, порт дискретных входов, USB;ASD-A2-0221-E;;Под заказ;https://intelka-shop.ru/proizvoditeli/delta/?section=19#
ASD-A2-0121-E - Блок управления 0.1кВт 1x220В, EtherCAT, порт дискретных входов, USB;ASD-A2-0121-E;;Под заказ;https://intelka-shop.ru/proizvoditeli/delta/?section=19#
ASD-B3A-1521-E - Блок управления 1,5кВт, 1х220В, EtherCAT;ASD-B3A-1521-E;;Под заказ;https://intelka-shop.ru/proizvoditeli/delta/?section=19#
ASD-B3A-1021-E - Блок управления 1кВт, 1х220В, EtherCAT;ASD-B3A-1021-E;;Под заказ;https://intelka-shop.ru/proizvoditeli/delta/?section=19#
ASD-B3A-0721-E - Блок управления 0,75кВт, 1х220В, EtherCAT;ASD-B3A-0721-E;;Под заказ;https://intelka-shop.ru/proizvoditeli/delta/?section=19#
ASD-B3A-0421-E - Блок управления 0,4кВт, 1х220В, EtherCAT;ASD-B3A-0421-E;;Под заказ;https://intelka-shop.ru/proizvoditeli/delta/?section=19#
ASD-B3A-0221-E - Блок управления 0,2кВт, 1х220В, EtherCAT;ASD-B3A-0221-E;;Под заказ;https://intelka-shop.ru/proizvoditeli/delta/?section=19#
ASD-B3A-0121-E - Блок управления 0,1кВт, 1х220В, EtherCAT;ASD-B3A-0121-E;;Под заказ;https://intelka-shop.ru/proizvoditeli/delta/?section=19#
ASD-M-1521-F* Блок управления 3-мя серводвигателями, 3x1.5кВт 1x220В, второй вход обратной связи, вы;ASD-M-1521-F*;;Под заказ;https://intelka-shop.ru/proizvoditeli/delta/?section=19#
ASD-M-0721-F* Блок управления 3-мя серводвигателями, 3x0.75кВт 1x220В, второй вход обратной связи, в;ASD-M-0721-F*;;Под заказ;https://intelka-shop.ru/proizvoditeli/delta/?section=19#
ASD-A2R-1F43-F - Блок управления 15кВт 3x400В, второй вход обратной связи, DMCNET;ASD-A2R-1F43-F;;Под заказ;https://intelka-shop.ru/proizvoditeli/delta/?section=19#
ASD-A2R-1B43-F - Блок управления 11кВт 3x400В, второй вход обратной связи, DMCNET;ASD-A2R-1B43-F;;Под заказ;https://intelka-shop.ru/proizvoditeli/delta/?section=19#
ASD-A2-7543-F - Блок управления 7.5кВт 3x400В, второй вход обратной связи, DMCNET;ASD-A2-7543-F;;Под заказ;https://intelka-shop.ru/proizvoditeli/delta/?section=19#
ASD-A2-5543-F - Блок управления 5.5кВт 3x400В, второй вход обратной связи, DMCNET;ASD-A2-5543-F;;Под заказ;https://intelka-shop.ru/proizvoditeli/delta/?section=19#
ASD-A2-4543-F - Блок управления 4.5кВт 3x400В, второй вход обратной связи, DMCNET;ASD-A2-4543-F;;Под заказ;https://intelka-shop.ru/proizvoditeli/delta/?section=19#
ASD-A2-3043-F - Блок управления 3.0кВт 3x400В, второй вход обратной связи, DMCNET;ASD-A2-3043-F;;Под заказ;https://intelka-shop.ru/proizvoditeli/delta/?section=19#
ASD-A2-2043-F - Блок управления 2.0кВт 3x400В, второй вход обратной связи, DMCNET;ASD-A2-2043-F;;Под заказ;https://intelka-shop.ru/proizvoditeli/delta/?section=19#
ASD-A2-1521-F - Блок управления 1.5кВт 1x220В, второй вход обратной связи, DMCNET;ASD-A2-1521-F;;Под заказ;https://intelka-shop.ru/proizvoditeli/delta/?section=19#
ASD-A2-1021-F - Блок управления 1.0кВт 1x220В, второй вход обратной связи, DMCNET;ASD-A2-1021-F;;Под заказ;https://intelka-shop.ru/proizvoditeli/delta/?section=19#
ASD-A2-0721-F - Блок управления 0.75кВт 1x220В, второй вход обратной связи, DMCNET;ASD-A2-0721-F;;Под заказ;https://intelka-shop.ru/proizvoditeli/delta/?section=19#
ASD-A2-0421-F - Блок управления 0.4кВт 1x220В, второй вход обратной связи, DMCNET;ASD-A2-0421-F;;Под заказ;https://intelka-shop.ru/proizvoditeli/delta/?section=19#
ASD-A2-0221-F Блок управления 0.2кВт 1x220В, второй вход обратной связи, DMCNET;ASD-A2-0221-F;;Под заказ;https://intelka-shop.ru/proizvoditeli/delta/?section=19#
ASD-A2-0121-F Блок управления 0.1кВт 1x220В, второй вход обратной связи, DMCNET;ASD-A2-0121-F;;Под заказ;https://intelka-shop.ru/proizvoditeli/delta/?section=19#
ASD-M-1521-M Блок управления 3-мя сервомоторами, 3x1.5кВт 1x220В, второй вход обратной связи, CANOPE;ASD-M-1521-M;;Под заказ;https://intelka-shop.ru/proizvoditeli/delta/?section=19#
ASD-M-1521-L Блок управления 3-мя сервомоторами, 3x1.5кВт 1x220В, второй вход обратной связи, без E-;ASD-M-1521-L;;Под заказ;https://intelka-shop.ru/proizvoditeli/delta/?section=19#
ASD-M-0721-M Блок управления 3-мя сервомоторами, 3x0.75кВт 1x220В, второй вход обратной связи, CANOP;ASD-M-0721-M;;Под заказ;https://intelka-shop.ru/proizvoditeli/delta/?section=19#
ASD-M-0721-L Блок управления 3-мя сервомоторами, 3x0.75кВт 1x220В, второй вход обратной связи, без E;ASD-M-0721-L;;Под заказ;https://intelka-shop.ru/proizvoditeli/delta/?section=19#
ASD-M-1521-F - Блок управления 3-мя сервомоторами, 3x1.5кВт 1x220В, второй вход обратной связи;ASD-M-1521-F;;Под заказ;https://intelka-shop.ru/proizvoditeli/delta/?section=19#
ECMA-FA11305RS Серводвигатель переменного тока 0.5кВт, 220В, 1500об/мин, с абсолютным энкодером, без;ECMA-FA11305RS;;Под заказ;https://intelka-shop.ru/proizvoditeli/delta/?section=19#
ECMA-F11305RS Серводвигатель переменного тока 0.5кВт, 220В, 1500об/мин, без тормоза, с сальником, ва;ECMA-F11305RS;;Под заказ;https://intelka-shop.ru/proizvoditeli/delta/?section=19#
ASD-A2-0721-U - Блок управления 0.75кВт 1x220В, второй вход обратной связи, порт дискретных входов;ASD-A2-0721-U;;Под заказ;https://intelka-shop.ru/proizvoditeli/delta/?section=19#
ASD-A2-0721-M - Блок управления 0.75кВт 1x220В, второй вход обратной связи, CANopen;ASD-A2-0721-M;;Под заказ;https://intelka-shop.ru/proizvoditeli/delta/?section=19#
ASD-A2-0721-L - Блок управления 0.75кВт 1x220В, второй вход обратной связи, без E-Cam и порта;ASD-A2-0721-L;;Под заказ;https://intelka-shop.ru/proizvoditeli/delta/?section=19#
ECMA-EA1305SS Серводвигатель переменного тока 0.5кВт, 220В, 2000об/мин, с абсолютным энкодером, с то;ECMA-EA1305SS;;Под заказ;https://intelka-shop.ru/proizvoditeli/delta/?section=19#
ECMA-EA1305RS Серводвигатель переменного тока 0.5кВт, 220В, 2000об/мин, с абсолютным энкодером, без;ECMA-EA1305RS;;Под заказ;https://intelka-shop.ru/proizvoditeli/delta/?section=19#
ECMA-E11305SS - Серводвигатель переменного тока 0.5 кВт, 220 В, 2000 об/мин, с тормозом;ECMA-E11305SS;;Под заказ;https://intelka-shop.ru/proizvoditeli/delta/?section=19#
ECMA-E11305RS - Серводвигатель переменного тока 0.5 кВт, 220 В, 2000 об/мин, без тормоза;ECMA-E11305RS;;Под заказ;https://intelka-shop.ru/proizvoditeli/delta/?section=19#
ECMA-CA0604SS - Серводвигатель переменного тока 0.4 кВт, 220 В, 3000 об/мин, с абсолютным энкодером;ECMA-CA0604SS;;Под заказ;https://intelka-shop.ru/proizvoditeli/delta/?section=19#
ECMA-CA0604QS Серводвигатель переменного тока 0.4кВт, 220В, 3000об/мин, с абсолютным энкодером, с то;ECMA-CA0604QS;;Под заказ;https://intelka-shop.ru/proizvoditeli/delta/?section=19#
ECMA-C10804S7 Серводвигатель переменного тока 0.4кВт, 220В, 3000об/мин, фланец 80 мм, с тормозом и с;ECMA-C10804S7;;Под заказ;https://intelka-shop.ru/proizvoditeli/delta/?section=19#
ECMA-C10604SS - Серводвигатель переменного тока 0.4 кВт, 220 В, 3000 об/мин, с тормозом;ECMA-C10604SS;;Под заказ;https://intelka-shop.ru/proizvoditeli/delta/?section=19#
ECMA-C10604QS Серводвигатель переменного тока 0.4кВт, 220В, 3000об/мин, с тормозом, без сальников, в;ECMA-C10604QS;;Под заказ;https://intelka-shop.ru/proizvoditeli/delta/?section=19#
ECMA-C10604DS Серводвигатель переменного тока 0.4кВт, 220В, 3000об/мин, с тормозом и сальниками, цил;ECMA-C10604DS;;Под заказ;https://intelka-shop.ru/proizvoditeli/delta/?section=19#
ECMA-CA0804P7 серводвигатель переменного тока 0,4 кВт, 220В, 3000об/мин, с абсолютным энкодером, без;ECMA-CA0804P7;;Под заказ;https://intelka-shop.ru/proizvoditeli/delta/?section=19#
ECMA-CA0804R7 Серводвигатель переменного тока 0.4 кВт, 220В, 3000об/мин, фланец 80 мм, с абсолютным;ECMA-CA0804R7;;Под заказ;https://intelka-shop.ru/proizvoditeli/delta/?section=19#
ECMA-CA0604RS - Серводвигатель переменного тока 0.4 кВт, 220 В, 3000 об/мин, с абсолютным энкодером;ECMA-CA0604RS;;Под заказ;https://intelka-shop.ru/proizvoditeli/delta/?section=19#
ECMA-CA0604PS Серводвигатель переменного тока 0.4кВт, 220В, 3000об/мин, с абсолютным энкодером, без;ECMA-CA0604PS;;Под заказ;https://intelka-shop.ru/proizvoditeli/delta/?section=19#
ECMA-C10804R7 Серводвигатель переменного тока 0.4кВт, 220В, 3000об/мин, фланец 80 мм, без тормоза, с;ECMA-C10804R7;;Под заказ;https://intelka-shop.ru/proizvoditeli/delta/?section=19#
ECMA-C10604RS - Серводвигатель переменного тока 0.4 кВт, 220 В, 3000 об/мин, без тормоза;ECMA-C10604RS;;Под заказ;https://intelka-shop.ru/proizvoditeli/delta/?section=19#
ECMA-C10604PS Серводвигатель переменного тока 0.4кВт, 220В, 3000об/мин, без тормоза и сальника, вал;ECMA-C10604PS;;Под заказ;https://intelka-shop.ru/proizvoditeli/delta/?section=19#
ECMA-C10604CS Серводвигатель переменного тока 0.4кВт, 220В, 3000об/мин, без тормоза, с сальником, ци;ECMA-C10604CS;;Под заказ;https://intelka-shop.ru/proizvoditeli/delta/?section=19#
ECMA-GA1303SS Серводвигатель переменного тока 0.3 кВт, 220В, 1000об/мин, с абсолютным энкодером, тор;ECMA-GA1303SS;;Под заказ;https://intelka-shop.ru/proizvoditeli/delta/?section=19#
ECMA-G11303SS - Серводвигатель переменного тока 0.3 кВт, 220 В, 1000 об/мин, с тормозом;ECMA-G11303SS;;Под заказ;https://intelka-shop.ru/proizvoditeli/delta/?section=19#
ECMA-GA1303RS Серводвигатель переменного тока 0.3 кВт, 220В, 1000об/мин, с абсолютным энкодером, без;ECMA-GA1303RS;;Под заказ;https://intelka-shop.ru/proizvoditeli/delta/?section=19#
ECMA-G11303RS - Серводвигатель переменного тока 0.3 кВт, 220 В, 1000 об/мин, без тормоза;ECMA-G11303RS;;Под заказ;https://intelka-shop.ru/proizvoditeli/delta/?section=19#
ASD-A2-0421-U - Блок управления 0.4кВт 1x220В, второй вход обратной связи, порт дискретных входов;ASD-A2-0421-U;;Под заказ;https://intelka-shop.ru/proizvoditeli/delta/?section=19#
ASD-A2-0421-M - Блок управления 0.4кВт 1x220В, второй вход обратной связи, CANopen;ASD-A2-0421-M;;Под заказ;https://intelka-shop.ru/proizvoditeli/delta/?section=19#
ASD-A2-0421-L - Блок управления 0.4кВт 1x220В, второй вход обратной связи, без E-Cam и порта;ASD-A2-0421-L;;Под заказ;https://intelka-shop.ru/proizvoditeli/delta/?section=19#
ECMA-CA0602QS AC SERVO MOTOR 0.2kW, 220VAC, 3000об/мин , с абсолютным энкодером, с тормозом, без сал;ECMA-CA0602QS;;Под заказ;https://intelka-shop.ru/proizvoditeli/delta/?section=19#
ECMA-CA0602SS Серводвигатель переменного тока 0.2кВт, 220В, 3000об/мин, с абсолютным энкодером, торм;ECMA-CA0602SS;;Под заказ;https://intelka-shop.ru/proizvoditeli/delta/?section=19#
ECMA-C10602SS - Серводвигатель переменного тока 0.2 кВт, 220 В, 3000 об/мин, с тормозом;ECMA-C10602SS;;Под заказ;https://intelka-shop.ru/proizvoditeli/delta/?section=19#
ECMA-C10602QS Серводвигатель переменного тока 0.2кВт, 220В, 3000об/мин, с тормозом, без сальника, ва;ECMA-C10602QS;;Под заказ;https://intelka-shop.ru/proizvoditeli/delta/?section=19#
ECMA-CA0602PS AC SERVO MOTOR 0,2kW, 220VAC , 3000об/мин , с абсолютным энкодером, без тормоза и саль;ECMA-CA0602PS;;Под заказ;https://intelka-shop.ru/proizvoditeli/delta/?section=19#
ECMA-CA0602RS - Серводвигатель переменного тока 0.2 кВт, 220 В, 3000 об/мин, с абсолютным энкодером;ECMA-CA0602RS;;Под заказ;https://intelka-shop.ru/proizvoditeli/delta/?section=19#
ECMA-C10602RS - Серводвигатель переменного тока 0.2 кВт, 220 В 3000 об/мин, без тормоза;ECMA-C10602RS;;Под заказ;https://intelka-shop.ru/proizvoditeli/delta/?section=19#
ECMA-C10602PS Серводвигатель переменного тока 0.2кВт, 220В 3000об/мин, без тормоза и сальника, вал с;ECMA-C10602PS;;Под заказ;https://intelka-shop.ru/proizvoditeli/delta/?section=19#
ASD-A2-0221-U - Блок управления 0.2кВт 1x220В, второй вход обратной связи, порт дискретных входов;ASD-A2-0221-U;;Под заказ;https://intelka-shop.ru/proizvoditeli/delta/?section=19#
ASD-A2-0221-M - Блок управления 0.2кВт 1x220В, второй вход обратной связи, CANopen;ASD-A2-0221-M;;Под заказ;https://intelka-shop.ru/proizvoditeli/delta/?section=19#
ASD-A2-0221-L - Блок управления 0.2кВт 1x220В, второй вход обратной связи, без E-Cam и порта;ASD-A2-0221-L;;Под заказ;https://intelka-shop.ru/proizvoditeli/delta/?section=19#
ECMA-CA0401SS - Серводвигатель переменного тока 0,1 кВт, 220 В, 3000 об/мин, с абсолютным энкодером;ECMA-CA0401SS;;Под заказ;https://intelka-shop.ru/proizvoditeli/delta/?section=19#
ECMA-C10401SS - Серводвигатель переменного тока 0,1 кВт, 220 В, 3000 об/мин;ECMA-C10401SS;;Под заказ;https://intelka-shop.ru/proizvoditeli/delta/?section=19#
ECMA-CA0401RS - Серводвигатель переменного тока 0,1 кВт, 220 В, 3000 об/мин, с абсолютным энкодером;ECMA-CA0401RS;;Под заказ;https://intelka-shop.ru/proizvoditeli/delta/?section=19#
ECMA-C10401RS - Серводвигатель переменного тока 0,1 кВт, 220 В, 3000 об/мин, без тормоза;ECMA-C10401RS;;Под заказ;https://intelka-shop.ru/proizvoditeli/delta/?section=19#
ASD-A2-0121-U - Блок управления 0.1кВт 1x220В, второй вход обратной связи, порт дискретных входов;ASD-A2-0121-U;;Под заказ;https://intelka-shop.ru/proizvoditeli/delta/?section=19#
ASD-A2-0121-M - Блок управления 0.1кВт 1x220В, второй вход обратной связи, CANopen;ASD-A2-0121-M;;Под заказ;https://intelka-shop.ru/proizvoditeli/delta/?section=19#
ASD-A2-0121-L - Блок управления 0.1кВт 1x220В, второй вход обратной связи, без E-Cam и порта;ASD-A2-0121-L;;Под заказ;https://intelka-shop.ru/proizvoditeli/delta/?section=19#
VFDB4185 - Тормозной модуль для VFD 400 В до 185 кВт;VFDB4185;;Под заказ;https://intelka-shop.ru/proizvoditeli/delta/?section=19#
VFDB4160 - Тормозной модуль для VFD 400 В до 160 кВт;VFDB4160;;Под заказ;https://intelka-shop.ru/proizvoditeli/delta/?section=19#
VFDB4110 - Тормозной модуль для VFD 400 В до 110 кВт;VFDB4110;;Под заказ;https://intelka-shop.ru/proizvoditeli/delta/?section=19#
VFDB2022 - Тормозной модуль для VFD 400 В до 22 кВт;VFDB2022;VFDB2022;Под заказ;https://intelka-shop.ru/proizvoditeli/delta/?section=19#
VFDB2015 - Тормозной модуль для VFD 400 В до 15 кВт;VFDB2015;VFDB2015;Под заказ;https://intelka-shop.ru/proizvoditeli/delta/?section=19#
VFDB4045 - Тормозной модуль для VFD-B/F/VE;VFDB4045;;Под заказ;https://intelka-shop.ru/proizvoditeli/delta/?section=19#
VFDB4030 - Тормозной модуль для VFD-B/F/VE;VFDB4030;VFDB4030;Под заказ;https://intelka-shop.ru/proizvoditeli/delta/?section=19#
BUE-40037 - BUE-40037 Тормозной модуль для VFD-EL 400B;BUE-40037;;Под заказ;https://intelka-shop.ru/proizvoditeli/delta/?section=19#
BUE-40015 - BUE-40015 Тормозной модуль для VFD-E/EL 400B;BUE-40015;;Под заказ;https://intelka-shop.ru/proizvoditeli/delta/?section=19#
BUE-20037 - BUE-20037 Тормозной модуль для VFD-EL 230B;BUE-20037;;Под заказ;https://intelka-shop.ru/proizvoditeli/delta/?section=19#
BUE-20015 - BUE-20015 Тормозной модуль для VFD-E/EL 230B;BUE-20015;;Под заказ;https://intelka-shop.ru/proizvoditeli/delta/?section=19#
BR1K5W043 - Тормозной резистор 1.5кВт 43 Ом;BR1K5W043;;Под заказ;https://intelka-shop.ru/proizvoditeli/delta/?section=19#
RXLG1.5KW43RJ - Тормозной резистор 1,5кВт 43 Ом, алюминиевый корпус;RXLG1.5KW43RJ;;Под заказ;https://intelka-shop.ru/proizvoditeli/delta/?section=19#
BR1K5W040 - Тормозной резистор 1.5кВт 40 Ом;BR1K5W040;;Под заказ;https://intelka-shop.ru/proizvoditeli/delta/?section=19#
RXLG1.5KW40RJ - Тормозной резистор 1,5кВт 40 Ом, алюминиевый корпус Delta Electronics;RXLG1.5KW40RJ;RXLG1.5KW40RJ;Под заказ;https://intelka-shop.ru/proizvoditeli/delta/?section=19#
RXLG1.5KW13RJ - Тормозной резистор 1,5кВт 13 Ом, алюминиевый корпус;RXLG1.5KW13RJ;;Под заказ;https://intelka-shop.ru/proizvoditeli/delta/?section=19#
BR1K5W012 - Тормозной резистор 1.5кВт 12 Ом;BR1K5W012;;Под заказ;https://intelka-shop.ru/proizvoditeli/delta/?section=19#
RXLG1.5KW12RJ - Тормозной резистор 1,5кВт 12 Ом, алюминиевый корпус;RXLG1.5KW12RJ;;Под заказ;https://intelka-shop.ru/proizvoditeli/delta/?section=19#
BR1K5W013 - Тормозной резистор 1.5кВт 13 Ом;BR1K5W013;;Под заказ;https://intelka-shop.ru/proizvoditeli/delta/?section=19#
BR1K5W005 - Тормозной резистор 1.5кВт 5 Ом;BR1K5W005;;Под заказ;https://intelka-shop.ru/proizvoditeli/delta/?section=19#
ASD-A2TB1U00 Набор клеммников для ASDA-A2-U (3-ф. 220 В): (L1c, L2c, -), (R, S, T), (U, V, W), (P, D;ASD-A2TB1U00;;Под заказ;https://intelka-shop.ru/proizvoditeli/delta/?section=19#
ASD-A2TB1000 Набор клеммников для ASDA-A2 (3-ф. 220В): (L1c, L2c, -), (R, S, T), (U, V, W), (P, D, C;ASD-A2TB1000;;Под заказ;https://intelka-shop.ru/proizvoditeli/delta/?section=19#
ASD-A2TB0U00 Набор клеммников для ASDA-A2-U (1-ф.): (L1c, L2c, -), (R, S, T), (U, V, W), (P, D, C),;ASD-A2TB0U00;;Под заказ;https://intelka-shop.ru/proizvoditeli/delta/?section=19#
ASD-A2TB0000 Набор клеммников для ASDA-A2 (1-ф.): (L1c, L2c, -, R, S, T), (U, V, W), (P, D, C);ASD-A2TB0000;;Под заказ;https://intelka-shop.ru/proizvoditeli/delta/?section=19#
PCI-DMC-A01 Плата PCI для подключения сервопривода к ПК, до 12 ведомых модулей/12 приводов, 8 дискре;PCI-DMC-A01;;Под заказ;https://intelka-shop.ru/proizvoditeli/delta/?section=19#
ASD-MDCP2016 Конденсаторный блок для регенерации энергии при торможении;ASD-MDCP2016;;Под заказ;https://intelka-shop.ru/proizvoditeli/delta/?section=19#
ASD-CAPW2105 кабель 5 м (мотор UVW) для 3.0KW c тормозом, средняя инерция (для ASD-A2);ASD-CAPW2105;;Под заказ;https://intelka-shop.ru/proizvoditeli/delta/?section=19#
ASD-CAPW2103 кабель 3 м (мотор UVW) для 3.0KW c тормозом, средняя инерция (для ASD-A2);ASD-CAPW2103;;Под заказ;https://intelka-shop.ru/proizvoditeli/delta/?section=19#
ASD-A2PW1105 кабель 5 м (мотор UVW) для 2.0KW c тормозом, средняя и низкая инерция (для ASD-A2);ASD-A2PW1105;;Под заказ;https://intelka-shop.ru/proizvoditeli/delta/?section=19#
ASD-BM-50A - Набор: кабель 0,5 м + клеммный блок/разветвитель для ASDA-А2;ASD-BM-50A;;Под заказ;https://intelka-shop.ru/proizvoditeli/delta/?section=19#
ASD-A2PW1005 кабель 5 м (мотор UVW) 2.0KW средняя и низкая инерция (для ASD-A2);ASD-A2PW1005;;Под заказ;https://intelka-shop.ru/proizvoditeli/delta/?section=19#
ASDBCAPW1305 - кабель 5 м (мотор UVW с тормозом) для 0,4 - 0,75 кВт для средней инерции (ASDA-B2);ASDBCAPW1305;;Под заказ;https://intelka-shop.ru/proizvoditeli/delta/?section=19#
ASD-MDDS4444 - Клеммный блок для ASDA-B2;ASD-MDDS4444;;Под заказ;https://intelka-shop.ru/proizvoditeli/delta/?section=19#
ASD-A2PW1103 кабель 3 м (мотор UVW) для 2.0KW c тормозом, средняя и низкая инерция (для ASD-A2);ASD-A2PW1103;;Под заказ;https://intelka-shop.ru/proizvoditeli/delta/?section=19#
ASDBCAPW1303 - кабель 3 м (мотор UVW с тормозом) для 0,4 - 0,75 кВт для средней инерции (ASDA-B2);ASDBCAPW1303;;Под заказ;https://intelka-shop.ru/proizvoditeli/delta/?section=19#
ASD-IF-EN0A20 Модуль конвертирования сигнала энкодера;ASD-IF-EN0A20;;Под заказ;https://intelka-shop.ru/proizvoditeli/delta/?section=19#
